,Date,Open,High,Low,Close*,Adj Close**,Volume
61,"Mar 28, 2022",1065.10,1097.88,1053.60,1091.84,1091.84,34168700
62,"Mar 25, 2022",1008.00,1021.80,997.32,1010.64,1010.64,20677200
63,"Mar 24, 2022",1009.73,1024.49,988.80,1013.92,1013.92,22973600
64,"Mar 23, 2022",979.94,1040.70,976.40,999.11,999.11,40225400
65,"Mar 22, 2022",930.00,997.86,921.75,993.98,993.98,35289500
66,"Mar 21, 2022",914.98,942.85,907.09,921.16,921.16,27327200
67,"Mar 18, 2022",874.49,907.85,867.39,905.39,905.39,33471400
68,"Mar 17, 2022",830.99,875.00,825.72,871.60,871.60,22194300
69,"Mar 16, 2022",809.00,842.00,802.26,840.23,840.23,28009600
70,"Mar 15, 2022",775.27,805.57,756.57,801.89,801.89,22280400
71,"Mar 14, 2022",780.61,800.70,756.04,766.37,766.37,23717400
72,"Mar 11, 2022",840.20,843.80,793.77,795.35,795.35,22345700
73,"Mar 10, 2022",851.45,854.45,810.36,838.30,838.30,19549500
74,"Mar 09, 2022",839.48,860.56,832.01,858.97,858.97,19728000
75,"Mar 08, 2022",795.53,849.99,782.17,824.40,824.40,26799700
76,"Mar 07, 2022",856.30,866.14,804.57,804.58,804.58,24164700
77,"Mar 04, 2022",849.10,855.65,825.16,838.29,838.29,22333200
78,"Mar 03, 2022",878.77,886.44,832.60,839.29,839.29,20541200
79,"Mar 02, 2022",872.13,886.48,844.27,879.89,879.89,24881100
80,"Mar 01, 2022",869.68,889.88,853.78,864.37,864.37,24922300
81,"Feb 28, 2022",815.01,876.86,814.71,870.43,870.43,33002300
82,"Feb 25, 2022",809.23,819.50,782.40,809.87,809.87,25355900
83,"Feb 24, 2022",700.39,802.48,700.00,800.77,800.77,45107400
84,"Feb 23, 2022",830.43,835.30,760.56,764.04,764.04,31752300
85,"Feb 22, 2022",834.13,856.73,801.10,821.53,821.53,27762700
86,"Feb 18, 2022",886.00,886.87,837.61,856.98,856.98,22833900
87,"Feb 17, 2022",913.26,918.50,874.10,876.35,876.35,18392800
88,"Feb 16, 2022",914.05,926.43,901.21,923.39,923.39,17098100
89,"Feb 15, 2022",900.00,923.00,893.38,922.43,922.43,19095400
90,"Feb 14, 2022",861.57,898.88,853.15,875.76,875.76,22585500
91,"Feb 11, 2022",909.63,915.96,850.70,860.00,860.00,26548600
92,"Feb 10, 2022",908.37,943.81,896.70,904.55,904.55,22042300
93,"Feb 09, 2022",935.00,946.27,920.00,932.00,932.00,17419800
94,"Feb 08, 2022",905.53,926.29,894.80,922.00,922.00,16909700
95,"Feb 07, 2022",923.79,947.77,902.71,907.34,907.34,20331500
96,"Feb 04, 2022",897.22,936.50,881.17,923.32,923.32,24541800
97,"Feb 03, 2022",882.00,937.00,880.52,891.14,891.14,26285200
98,"Feb 02, 2022",928.18,931.50,889.41,905.66,905.66,22264300
99,"Feb 01, 2022",935.21,943.70,905.00,931.25,931.25,24379400
100,"Jan 31, 2022",872.71,937.99,862.05,936.72,936.72,34812000
101,"Jan 28, 2022",831.56,857.50,792.01,846.35,846.35,44929700
102,"Jan 27, 2022",933.36,935.39,829.00,829.10,829.10,49036500
103,"Jan 26, 2022",952.43,987.69,906.00,937.41,937.41,34955800
104,"Jan 25, 2022",914.20,951.26,903.21,918.40,918.40,28865300
105,"Jan 24, 2022",904.76,933.51,851.47,930.00,930.00,50521900
106,"Jan 21, 2022",996.34,1004.55,940.50,943.90,943.90,34472000
107,"Jan 20, 2022",1009.73,1041.66,994.00,996.27,996.27,23496200
108,"Jan 19, 2022",1041.71,1054.67,995.00,995.65,995.65,25147500
109,"Jan 18, 2022",1026.61,1070.79,1016.06,1030.51,1030.51,22247800
110,"Jan 14, 2022",1019.88,1052.00,1013.38,1049.61,1049.61,24308100
111,"Jan 13, 2022",1109.07,1115.60,1026.54,1031.56,1031.56,32403300
112,"Jan 12, 2022",1078.85,1114.84,1072.59,1106.22,1106.22,27913000
113,"Jan 11, 2022",1053.67,1075.85,1038.82,1064.40,1064.40,22021100
114,"Jan 10, 2022",1000.00,1059.10,980.00,1058.12,1058.12,30605000
115,"Jan 07, 2022",1080.37,1080.93,1010.00,1026.96,1026.96,28054900
116,"Jan 06, 2022",1077.00,1088.00,1020.50,1064.70,1064.70,30112200
117,"Jan 05, 2022",1146.65,1170.34,1081.01,1088.12,1088.12,26706600
118,"Jan 04, 2022",1189.55,1208.00,1123.05,1149.59,1149.59,33416100
119,"Jan 03, 2022",1147.75,1201.07,1136.04,1199.78,1199.78,34643800
120,"Dec 31, 2021",1073.44,1082.00,1054.59,1056.78,1056.78,13577900
121,"Dec 30, 2021",1061.33,1095.55,1053.15,1070.34,1070.34,15680300
122,"Dec 29, 2021",1098.64,1104.00,1064.14,1086.19,1086.19,18718000
123,"Dec 28, 2021",1109.49,1119.00,1078.42,1088.47,1088.47,20108000
124,"Dec 27, 2021",1073.67,1117.00,1070.72,1093.94,1093.94,23715300
125,"Dec 23, 2021",1006.80,1072.98,997.56,1067.00,1067.00,30904400
126,"Dec 22, 2021",965.66,1015.66,957.05,1008.87,1008.87,31211400
127,"Dec 21, 2021",916.87,939.50,886.12,938.53,938.53,23839300
128,"Dec 20, 2021",910.70,921.69,893.39,899.94,899.94,18826700
129,"Dec 17, 2021",914.77,960.66,909.04,932.57,932.57,33479100
130,"Dec 16, 2021",994.50,994.98,921.85,926.92,926.92,27590500
131,"Dec 15, 2021",953.21,978.75,928.25,975.99,975.99,25056400
132,"Dec 14, 2021",945.00,966.41,930.00,958.51,958.51,23602100
133,"Dec 13, 2021",1001.09,1005.00,951.42,966.41,966.41,26198500
134,"Dec 10, 2021",1008.75,1020.98,982.53,1017.03,1017.03,19888100
135,"Dec 09, 2021",1060.64,1062.49,1002.36,1003.80,1003.80,19812800
136,"Dec 08, 2021",1052.71,1072.38,1033.00,1068.96,1068.96,13968800
137,"Dec 07, 2021",1044.20,1057.67,1026.81,1051.75,1051.75,18694900
138,"Dec 06, 2021",1001.51,1021.64,950.50,1009.01,1009.01,27221000
139,"Dec 03, 2021",1084.79,1090.58,1000.21,1014.97,1014.97,30774000
140,"Dec 02, 2021",1099.06,1113.00,1056.65,1084.60,1084.60,24371600
141,"Dec 01, 2021",1160.70,1172.84,1090.76,1095.00,1095.00,22816800
142,"Nov 30, 2021",1144.37,1168.00,1118.00,1144.76,1144.76,27092000
143,"Nov 29, 2021",1100.99,1142.67,1100.19,1136.99,1136.99,19464500
144,"Nov 26, 2021",1099.47,1108.78,1081.00,1081.92,1081.92,11680900
145,"Nov 24, 2021",1080.39,1132.77,1062.00,1116.00,1116.00,22560200
146,"Nov 23, 2021",1167.51,1180.50,1062.70,1109.03,1109.03,36171700
147,"Nov 22, 2021",1162.33,1201.95,1132.43,1156.87,1156.87,33072500
148,"Nov 19, 2021",1098.87,1138.72,1092.70,1137.06,1137.06,21642300
149,"Nov 18, 2021",1106.55,1112.00,1075.02,1096.38,1096.38,20898900
150,"Nov 17, 2021",1063.51,1119.64,1055.50,1089.01,1089.01,31445400
151,"Nov 16, 2021",1003.31,1057.20,1002.18,1054.73,1054.73,26542400
152,"Nov 15, 2021",1017.63,1031.98,978.60,1013.39,1013.39,34775600
153,"Nov 12, 2021",1047.50,1054.50,1019.20,1033.42,1033.42,25573100
154,"Nov 11, 2021",1102.77,1104.97,1054.68,1063.51,1063.51,22396600
155,"Nov 10, 2021",1010.41,1078.10,987.31,1067.95,1067.95,42802700
156,"Nov 09, 2021",1173.60,1174.50,1011.52,1023.50,1023.50,59105800
157,"Nov 08, 2021",1149.79,1197.00,1133.00,1162.94,1162.94,33445700
158,"Nov 05, 2021",1228.00,1239.87,1208.00,1222.09,1222.09,21628800
159,"Nov 04, 2021",1234.41,1243.49,1217.00,1229.91,1229.91,25397400
160,"Nov 03, 2021",1177.33,1215.39,1152.62,1213.86,1213.86,34628500
161,"Nov 02, 2021",1159.36,1208.59,1146.00,1172.00,1172.00,42737800
162,"Nov 01, 2021",1145.00,1209.75,1118.66,1208.59,1208.59,56048700
163,"Oct 29, 2021",1081.86,1115.21,1073.21,1114.00,1114.00,29918400
164,"Oct 28, 2021",1068.31,1081.00,1054.20,1077.04,1077.04,27213200
165,"Oct 27, 2021",1039.66,1070.88,1030.78,1037.86,1037.86,38526500
166,"Oct 26, 2021",1024.69,1094.94,1001.44,1018.43,1018.43,62415000
167,"Oct 25, 2021",950.53,1045.02,944.20,1024.86,1024.86,62852100
168,"Oct 22, 2021",895.50,910.00,890.96,909.68,909.68,22880800
169,"Oct 21, 2021",856.00,900.00,855.50,894.00,894.00,31481500
170,"Oct 20, 2021",865.35,869.49,857.38,865.80,865.80,14032100
171,"Oct 19, 2021",877.53,877.95,862.51,864.27,864.27,17381100
172,"Oct 18, 2021",851.79,875.26,851.47,870.11,870.11,24207200
173,"Oct 15, 2021",823.74,843.21,822.35,843.03,843.03,18924600
174,"Oct 14, 2021",815.49,820.25,813.35,818.32,818.32,12247200
175,"Oct 13, 2021",810.47,815.41,805.78,811.08,811.08,14120100
176,"Oct 12, 2021",800.93,812.32,796.57,805.72,805.72,22020000
177,"Oct 11, 2021",787.65,801.24,785.50,791.94,791.94,14200300
178,"Oct 08, 2021",796.21,796.38,780.91,785.49,785.49,16738600
179,"Oct 07, 2021",785.46,805.00,783.38,793.61,793.61,19195800
180,"Oct 06, 2021",776.20,786.66,773.22,782.75,782.75,14632800
181,"Oct 05, 2021",784.80,797.31,774.20,780.59,780.59,18432600
182,"Oct 04, 2021",796.50,806.97,776.12,781.53,781.53,30483300
183,"Oct 01, 2021",778.40,780.78,763.59,775.22,775.22,17031400
184,"Sep 30, 2021",781.00,789.13,775.00,775.48,775.48,17956000
185,"Sep 29, 2021",779.80,793.50,770.68,781.31,781.31,20942900
186,"Sep 28, 2021",787.20,795.64,766.18,777.56,777.56,25381400
187,"Sep 27, 2021",773.12,799.00,769.31,791.36,791.36,28070700
188,"Sep 24, 2021",745.89,774.80,744.56,774.39,774.39,21373000
189,"Sep 23, 2021",755.00,758.20,747.92,753.64,753.64,11947500
190,"Sep 22, 2021",743.53,753.67,739.12,751.94,751.94,15126300
191,"Sep 21, 2021",734.79,744.74,730.44,739.38,739.38,16330700
192,"Sep 20, 2021",734.56,742.00,718.62,730.17,730.17,24757700
193,"Sep 17, 2021",757.15,761.04,750.00,759.49,759.49,28204200
194,"Sep 16, 2021",752.83,758.91,747.61,756.99,756.99,13923400
195,"Sep 15, 2021",745.00,756.86,738.36,755.83,755.83,15357700
196,"Sep 14, 2021",742.57,754.47,736.40,744.49,744.49,18524900
197,"Sep 13, 2021",740.21,744.78,708.85,743.00,743.00,22952500
198,"Sep 10, 2021",759.60,762.61,734.52,736.27,736.27,15184200
199,"Sep 09, 2021",753.41,762.10,751.63,754.86,754.86,14077700
200,"Sep 08, 2021",761.58,764.45,740.77,753.87,753.87,18793000
201,"Sep 07, 2021",740.00,760.20,739.26,752.92,752.92,20039800
202,"Sep 03, 2021",732.25,734.00,724.20,733.57,733.57,15246100
203,"Sep 02, 2021",734.50,740.97,730.54,732.39,732.39,12777300
204,"Sep 01, 2021",734.08,741.99,731.27,734.09,734.09,13204300
205,"Aug 31, 2021",733.00,740.39,726.44,735.72,735.72,20855400
206,"Aug 30, 2021",714.72,731.00,712.73,730.91,730.91,18604200
207,"Aug 27, 2021",705.00,715.00,702.10,711.92,711.92,13833800
208,"Aug 26, 2021",708.31,715.40,697.62,701.16,701.16,13214300
209,"Aug 25, 2021",707.03,716.97,704.00,711.20,711.20,12645600
210,"Aug 24, 2021",710.68,715.22,702.64,708.49,708.49,13083100
211,"Aug 23, 2021",685.44,712.13,680.75,706.30,706.30,20264900
212,"Aug 20, 2021",682.85,692.13,673.70,680.26,680.26,14841900
213,"Aug 19, 2021",678.21,686.55,667.59,673.47,673.47,14313500
214,"Aug 18, 2021",669.75,695.77,669.35,688.99,688.99,20349400
215,"Aug 17, 2021",672.66,674.58,648.84,665.71,665.71,23721300
216,"Aug 16, 2021",705.07,709.50,676.40,686.17,686.17,22677400
217,"Aug 13, 2021",723.71,729.90,714.34,717.17,717.17,16731500
218,"Aug 12, 2021",706.34,722.80,699.40,722.25,722.25,17459100
219,"Aug 11, 2021",712.71,715.18,704.21,707.82,707.82,9800600
220,"Aug 10, 2021",713.99,716.59,701.88,709.99,709.99,13432300
221,"Aug 09, 2021",710.17,719.03,705.13,713.76,713.76,14715300
222,"Aug 06, 2021",711.90,716.33,697.63,699.10,699.10,15623000
223,"Aug 05, 2021",716.00,720.95,711.41,714.63,714.63,12919600
224,"Aug 04, 2021",711.00,724.90,708.93,710.92,710.92,17002600
225,"Aug 03, 2021",719.00,722.65,701.01,709.74,709.74,21620300
226,"Aug 02, 2021",700.00,726.94,698.40,709.67,709.67,33615800
227,"Jul 30, 2021",671.76,697.53,669.00,687.20,687.20,29656400
228,"Jul 29, 2021",649.79,683.69,648.80,677.35,677.35,30394600
229,"Jul 28, 2021",647.00,654.97,639.40,646.98,646.98,16006600
230,"Jul 27, 2021",663.40,666.50,627.24,644.78,644.78,32813300
231,"Jul 26, 2021",650.97,668.20,647.11,657.62,657.62,25336600
232,"Jul 23, 2021",646.36,648.80,637.30,643.38,643.38,14604900
233,"Jul 22, 2021",656.44,662.17,644.60,649.26,649.26,15105700
234,"Jul 21, 2021",659.61,664.86,650.29,655.29,655.29,13953300
235,"Jul 20, 2021",651.99,662.39,640.50,660.50,660.50,15487100
236,"Jul 19, 2021",629.89,647.20,621.29,646.22,646.22,21297100
237,"Jul 16, 2021",654.68,656.70,642.20,644.22,644.22,16371000
238,"Jul 15, 2021",658.39,666.14,637.88,650.60,650.60,20209600
239,"Jul 14, 2021",670.75,678.61,652.84,653.38,653.38,21641200
240,"Jul 13, 2021",686.32,693.28,666.30,668.54,668.54,20966100
241,"Jul 12, 2021",662.20,687.24,662.16,685.70,685.70,25927000
242,"Jul 09, 2021",653.18,658.91,644.69,656.95,656.95,18140500
243,"Jul 08, 2021",628.37,654.43,620.46,652.81,652.81,22773300
244,"Jul 07, 2021",664.27,665.70,638.32,644.65,644.65,18792000
245,"Jul 06, 2021",681.71,684.00,651.40,659.58,659.58,23284500
246,"Jul 02, 2021",678.98,700.00,673.26,678.90,678.90,27054500
247,"Jul 01, 2021",683.92,687.99,672.80,677.92,677.92,18634500
248,"Jun 30, 2021",679.77,692.81,678.14,679.70,679.70,18924900
249,"Jun 29, 2021",684.65,687.51,675.89,680.76,680.76,17381300
250,"Jun 28, 2021",671.64,694.70,670.32,688.72,688.72,21628200
251,"Jun 25, 2021",689.58,693.81,668.70,671.87,671.87,32496700
252,"Jun 24, 2021",674.99,697.62,667.61,679.82,679.82,45982400
253,"Jun 23, 2021",632.00,657.20,630.04,656.57,656.57,31099200
254,"Jun 22, 2021",618.25,628.57,615.50,623.71,623.71,19158900
255,"Jun 21, 2021",624.48,631.39,608.88,620.83,620.83,24812700
256,"Jun 18, 2021",613.37,628.35,611.80,623.31,623.31,24560900
257,"Jun 17, 2021",601.89,621.47,601.34,616.60,616.60,22701400
258,"Jun 16, 2021",597.54,608.50,593.50,604.87,604.87,22144100
259,"Jun 15, 2021",616.69,616.79,598.23,599.36,599.36,17764100
260,"Jun 14, 2021",612.23,625.49,609.18,617.69,617.69,20424000
261,"Jun 11, 2021",610.23,612.56,601.52,609.89,609.89,16205300
262,"Jun 10, 2021",603.88,616.59,600.50,610.12,610.12,23919600
263,"Jun 09, 2021",602.17,611.79,597.63,598.78,598.78,16584600
264,"Jun 08, 2021",623.01,623.09,595.50,603.59,603.59,26053400
265,"Jun 07, 2021",591.83,610.00,582.88,605.13,605.13,22543700
266,"Jun 04, 2021",579.71,600.61,577.20,599.05,599.05,24036900
267,"Jun 03, 2021",601.80,604.55,571.22,572.84,572.84,30111900
268,"Jun 02, 2021",620.13,623.36,599.14,605.12,605.12,23302800
269,"Jun 01, 2021",627.80,633.80,620.55,623.90,623.90,18084900
270,"May 28, 2021",628.50,635.59,622.38,625.22,625.22,22737000
271,"May 27, 2021",620.24,631.13,616.21,630.85,630.85,26370600
272,"May 26, 2021",607.56,626.17,601.50,619.13,619.13,28639300
273,"May 25, 2021",607.31,613.99,595.71,604.69,604.69,28005900
274,"May 24, 2021",581.60,614.48,573.65,606.44,606.44,34558100
275,"May 21, 2021",596.11,596.68,580.00,580.88,580.88,26030600
276,"May 20, 2021",575.00,588.85,571.07,586.78,586.78,30821100
277,"May 19, 2021",552.55,566.21,546.98,563.46,563.46,39578400
278,"May 18, 2021",568.00,596.25,563.38,577.87,577.87,36830600
279,"May 17, 2021",575.55,589.73,561.20,576.83,576.83,32390400
280,"May 14, 2021",583.41,592.87,570.46,589.74,589.74,33370900
281,"May 13, 2021",601.54,606.46,559.65,571.69,571.69,44184900
282,"May 12, 2021",602.49,620.41,586.77,589.89,589.89,33823600
283,"May 11, 2021",599.24,627.10,595.60,617.20,617.20,46503900
284,"May 10, 2021",664.90,665.05,627.61,629.04,629.04,31392400
285,"May 07, 2021",665.80,690.00,660.22,672.37,672.37,23469200
286,"May 06, 2021",680.76,681.02,650.00,663.54,663.54,27784600
287,"May 05, 2021",681.06,685.30,667.34,670.94,670.94,21901900
288,"May 04, 2021",678.94,683.45,657.70,673.60,673.60,29739300
289,"May 03, 2021",703.80,706.00,680.50,684.90,684.90,27043100
290,"Apr 30, 2021",667.59,715.47,666.14,709.44,709.44,40758700
291,"Apr 29, 2021",699.51,702.25,668.50,677.00,677.00,28845400
292,"Apr 28, 2021",696.41,708.50,693.60,694.40,694.40,22271000
293,"Apr 27, 2021",717.96,724.00,703.35,704.74,704.74,29437000
294,"Apr 26, 2021",741.00,749.30,732.61,738.20,738.20,31038500
295,"Apr 23, 2021",719.80,737.36,715.46,729.40,729.40,28370000
296,"Apr 22, 2021",741.50,753.77,718.04,719.69,719.69,35590300
297,"Apr 21, 2021",704.77,744.84,698.00,744.12,744.12,31215500
298,"Apr 20, 2021",717.42,737.25,710.69,718.99,718.99,35609000
299,"Apr 19, 2021",719.60,725.40,691.80,714.63,714.63,39686200
300,"Apr 16, 2021",728.65,749.41,724.60,739.78,739.78,27979500
301,"Apr 15, 2021",743.10,743.69,721.31,738.85,738.85,27848900
302,"Apr 14, 2021",770.70,780.79,728.03,732.23,732.23,49017400
303,"Apr 13, 2021",712.70,763.00,710.66,762.32,762.32,44652800
304,"Apr 12, 2021",685.70,704.80,682.09,701.98,701.98,29135700
305,"Apr 09, 2021",677.77,680.97,669.43,677.02,677.02,21437100
306,"Apr 08, 2021",677.38,689.55,671.65,683.80,683.80,23924300
307,"Apr 07, 2021",687.00,691.38,667.84,670.97,670.97,26309400
308,"Apr 06, 2021",690.30,696.55,681.37,691.62,691.62,28271800
309,"Apr 05, 2021",707.71,708.16,684.70,691.05,691.05,41842800
310,"Apr 01, 2021",688.37,692.42,659.42,661.75,661.75,35298400
311,"Mar 31, 2021",646.62,672.00,641.11,667.93,667.93,33337300
312,"Mar 30, 2021",601.75,637.66,591.01,635.62,635.62,39432400
313,"Mar 29, 2021",615.64,616.48,596.02,611.29,611.29,28637000
314,"Mar 26, 2021",641.87,643.82,599.89,618.71,618.71,33852800
315,"Mar 25, 2021",613.00,645.50,609.50,640.39,640.39,39224900
316,"Mar 24, 2021",667.91,668.02,630.11,630.27,630.27,33795200
317,"Mar 23, 2021",675.77,677.80,657.51,662.16,662.16,30491900
318,"Mar 22, 2021",684.59,699.62,668.75,670.00,670.00,39512200
319,"Mar 19, 2021",646.60,657.23,624.62,654.87,654.87,42894000
320,"Mar 18, 2021",684.29,689.23,652.00,653.16,653.16,33224800
321,"Mar 17, 2021",656.87,703.73,651.01,701.81,701.81,40372500
322,"Mar 16, 2021",703.35,707.92,671.00,676.88,676.88,32195700
323,"Mar 15, 2021",694.09,713.18,684.04,707.94,707.94,29335600
324,"Mar 12, 2021",670.00,694.88,666.14,693.73,693.73,33583800
325,"Mar 11, 2021",699.40,702.50,677.18,699.60,699.60,36253900
326,"Mar 10, 2021",700.30,717.85,655.06,668.06,668.06,60605700
327,"Mar 09, 2021",608.18,678.09,595.21,673.58,673.58,67523300
328,"Mar 08, 2021",600.55,620.13,558.79,563.00,563.00,51787000
329,"Mar 05, 2021",626.06,627.84,539.49,597.95,597.95,89396500
330,"Mar 04, 2021",655.80,668.45,600.00,621.44,621.44,65919500
331,"Mar 03, 2021",687.99,700.70,651.71,653.20,653.20,30208000
332,"Mar 02, 2021",718.28,721.11,685.00,686.44,686.44,23732200
333,"Mar 01, 2021",690.11,719.00,685.05,718.43,718.43,27136200
334,"Feb 26, 2021",700.00,706.70,659.51,675.50,675.50,41089200
335,"Feb 25, 2021",726.15,737.21,670.58,682.22,682.22,39023900
336,"Feb 24, 2021",711.85,745.00,694.17,742.02,742.02,36767000
337,"Feb 23, 2021",662.13,713.61,619.00,698.84,698.84,66606900
338,"Feb 22, 2021",762.64,768.50,710.20,714.50,714.50,37269700
339,"Feb 19, 2021",795.00,796.79,777.37,781.30,781.30,18958300
340,"Feb 18, 2021",780.90,794.69,776.27,787.38,787.38,17957100
341,"Feb 17, 2021",779.09,799.84,762.01,798.15,798.15,25996500
342,"Feb 16, 2021",818.00,821.00,792.44,796.22,796.22,19802300
343,"Feb 12, 2021",801.26,817.33,785.33,816.12,816.12,23768300
344,"Feb 11, 2021",812.44,829.88,801.73,811.66,811.66,21622800
345,"Feb 10, 2021",843.64,844.82,800.02,804.82,804.82,36216100
346,"Feb 09, 2021",855.12,859.80,841.75,849.46,849.46,15157700
347,"Feb 08, 2021",869.67,877.77,854.75,863.42,863.42,20161700
348,"Feb 05, 2021",845.00,864.77,838.97,852.23,852.23,18566600
349,"Feb 04, 2021",855.00,856.50,833.42,849.99,849.99,15812700
350,"Feb 03, 2021",877.02,878.08,853.06,854.69,854.69,18343500
351,"Feb 02, 2021",844.68,880.50,842.20,872.79,872.79,24346200
352,"Feb 01, 2021",814.29,842.00,795.56,839.81,839.81,25391400
353,"Jan 29, 2021",830.00,842.41,780.10,793.53,793.53,34990800
354,"Jan 28, 2021",820.00,848.00,801.00,835.43,835.43,26378000
355,"Jan 27, 2021",870.35,891.50,858.66,864.16,864.16,27334000
356,"Jan 26, 2021",891.38,895.90,871.60,883.09,883.09,23131600
357,"Jan 25, 2021",855.00,900.40,838.82,880.80,880.80,41173400
358,"Jan 22, 2021",834.31,848.00,828.62,846.64,846.64,20066500
359,"Jan 21, 2021",855.00,855.72,841.42,844.99,844.99,20521100
360,"Jan 20, 2021",858.74,859.50,837.28,850.45,850.45,25665900
361,"Jan 19, 2021",837.80,850.00,833.00,844.55,844.55,25367000
362,"Jan 15, 2021",852.00,859.90,819.10,826.16,826.16,38777600
363,"Jan 14, 2021",843.39,863.00,838.75,845.00,845.00,31266300
364,"Jan 13, 2021",852.76,860.47,832.00,854.41,854.41,33312500
365,"Jan 12, 2021",831.00,868.00,827.34,849.44,849.44,46270700
366,"Jan 11, 2021",849.40,854.43,803.62,811.19,811.19,59301600
367,"Jan 08, 2021",856.00,884.49,838.39,880.02,880.02,75055500
368,"Jan 07, 2021",777.63,816.99,775.20,816.04,816.04,51498900
